molecule_name,atom_index_0,atom_index_1,distance_1,atom_index_2,atom_2,distance_2,cosine_angle
dsgdb9nsd_000948,8,6,3.2171576326788287,5,C,4.276692823177683,0.9769365620586691
dsgdb9nsd_000948,8,6,3.2171576326788287,7,H,1.7476884648735176,0.6434862759833971
dsgdb9nsd_000948,8,6,3.2171576326788287,9,H,4.487521542243353,0.5682082370608483
dsgdb9nsd_000948,8,6,3.2171576326788287,10,H,5.228495650910297,0.9946615773435163
dsgdb9nsd_000948,8,6,3.2171576326788287,0,N,1.0041277981970538,0.9370648163111643
dsgdb9nsd_000948,8,6,3.2171576326788287,2,N,2.483627002210066,0.6754178429396303
dsgdb9nsd_000948,8,6,3.2171576326788287,4,N,4.605088120839788,0.8736558663655665
dsgdb9nsd_000980,9,4,2.374146810739139,2,C,1.8711748436126283,0.8149667790454183
dsgdb9nsd_000980,9,4,2.374146810739139,1,C,3.1663214341343813,0.7046283710040081
dsgdb9nsd_000980,9,4,2.374146810739139,5,C,3.5972718569868976,0.9888133688185339
dsgdb9nsd_000980,9,4,2.374146810739139,8,H,3.975649073592449,0.27644666480462937
dsgdb9nsd_000980,9,4,2.374146810739139,10,H,4.511457789463134,0.9999689231061877
dsgdb9nsd_000980,9,4,2.374146810739139,7,H,4.52019304037296,0.40468211282283034
dsgdb9nsd_000980,9,4,2.374146810739139,0,N,4.0896136983293285,0.4731026004645503
dsgdb9nsd_000980,9,4,2.374146810739139,3,O,0.9644763026215366,0.18772524669576834
dsgdb9nsd_000980,9,4,2.374146810739139,6,O,4.031647600336904,0.8850809003755257
dsgdb9nsd_001013,7,6,3.246395196313692,3,C,1.0788657145771745,0.9842470881578276
dsgdb9nsd_001013,7,6,3.246395196313692,2,C,2.2076848515305376,0.9414306232559984
dsgdb9nsd_001013,7,6,3.246395196313692,1,C,2.9861601453184856,0.6926388668860658
dsgdb9nsd_001013,7,6,3.246395196313692,8,H,4.178745390013236,0.8638713390969945
dsgdb9nsd_001013,7,6,3.246395196313692,9,H,4.198228978826837,0.9960119273860893
dsgdb9nsd_001013,7,6,3.246395196313692,4,N,2.143380076197156,0.7342543845317269
dsgdb9nsd_001013,7,6,3.246395196313692,0,N,3.9056224586268415,0.5295871401317362
dsgdb9nsd_001013,9,4,3.1855498434782565,5,C,2.1237579185021898,0.9549378668725212
dsgdb9nsd_001013,9,4,3.1855498434782565,2,C,2.135382235593907,0.7067412773132494
dsgdb9nsd_001013,9,4,3.1855498434782565,1,C,2.76248993779275,0.2562447497188778
dsgdb9nsd_001013,9,4,3.1855498434782565,8,H,2.544484320793229,0.7435700150844377
dsgdb9nsd_001013,9,4,3.1855498434782565,7,H,4.198228978826837,0.8665826305510225
dsgdb9nsd_001013,9,4,3.1855498434782565,6,N,1.0073208591749838,0.9734775278663987
dsgdb9nsd_001013,9,4,3.1855498434782565,0,N,3.619317642502693,0.011633584456952421
dsgdb9nsd_001334,7,3,2.6520480459457363,0,C,1.0905365838363086,0.31592077581839667
dsgdb9nsd_001334,7,3,2.6520480459457363,1,C,2.170963016747029,0.8301626850395039
dsgdb9nsd_001334,7,3,2.6520480459457363,4,C,2.819612188957552,0.8550461815062169
dsgdb9nsd_001334,7,3,2.6520480459457363,8,H,1.7638431128382124,0.11687658254029898
dsgdb9nsd_001334,7,3,2.6520480459457363,9,H,1.7768676480826768,-0.16459576021378114
dsgdb9nsd_001334,7,3,2.6520480459457363,15,H,2.1561742577871765,0.3461492120300802
dsgdb9nsd_001334,7,3,2.6520480459457363,6,O,3.9297646256265626,0.6462360131121906
dsgdb9nsd_001334,8,3,3.008496565559088,0,C,1.095971297306578,0.5848795157452893
dsgdb9nsd_001334,8,3,3.008496565559088,1,C,2.1527375208312205,0.8876866695172133
dsgdb9nsd_001334,8,3,3.008496565559088,2,C,2.748145571032088,0.6066036329289983
dsgdb9nsd_001334,8,3,3.008496565559088,7,H,1.7638431128382124,0.4832582550165594
dsgdb9nsd_001334,8,3,3.008496565559088,9,H,1.7698638191149754,0.04146675701953988
dsgdb9nsd_001334,8,3,3.008496565559088,10,H,2.5749890024552258,0.4351254117758545
dsgdb9nsd_001334,8,3,3.008496565559088,6,O,5.269874428419882,0.8772412318269875
dsgdb9nsd_001334,9,3,3.42664257122249,0,C,1.0956979005771623,0.8718970324039342
dsgdb9nsd_001334,9,3,3.42664257122249,1,C,2.165310266489477,0.9598261291473545
dsgdb9nsd_001334,9,3,3.42664257122249,2,C,2.8569591603314985,0.6808774478072369
dsgdb9nsd_001334,9,3,3.42664257122249,8,H,1.7698638191149754,0.4800941997431341
dsgdb9nsd_001334,9,3,3.42664257122249,7,H,1.7768676480826768,0.645933582602676
dsgdb9nsd_001334,9,3,3.42664257122249,12,H,2.6804350298532618,0.37368036826175427
dsgdb9nsd_001334,9,3,3.42664257122249,6,O,4.8609708634295465,0.7914046769260553
dsgdb9nsd_001334,10,3,2.9899701019103544,2,C,1.0964420603911984,0.5443763315719519
dsgdb9nsd_001334,10,3,2.9899701019103544,1,C,2.163298611510877,0.8837595036442794
dsgdb9nsd_001334,10,3,2.9899701019103544,0,C,2.8158417429863154,0.622003173406054
dsgdb9nsd_001334,10,3,2.9899701019103544,12,H,1.7671566933127762,5.497651251087238e-05
dsgdb9nsd_001334,10,3,2.9899701019103544,11,H,1.7746113552602072,0.4266856661958693
dsgdb9nsd_001334,10,3,2.9899701019103544,8,H,2.5749890024552258,0.4233874093694995
dsgdb9nsd_001334,10,3,2.9899701019103544,6,O,5.7411921681379905,0.9581399107372093
dsgdb9nsd_001334,11,3,2.7497542807851243,2,C,1.0948639136802327,0.3632255542232257
dsgdb9nsd_001334,11,3,2.7497542807851243,1,C,2.1724211326568845,0.8448341220708346
dsgdb9nsd_001334,11,3,2.7497542807851243,4,C,2.6729208612899438,0.8510158229692709
dsgdb9nsd_001334,11,3,2.7497542807851243,12,H,1.7701242662711774,-0.14049519227197677
dsgdb9nsd_001334,11,3,2.7497542807851243,10,H,1.7746113552602072,0.18141038052259215
dsgdb9nsd_001334,11,3,2.7497542807851243,14,H,2.3709820141285127,0.6421492802782487
dsgdb9nsd_001334,11,3,2.7497542807851243,6,O,4.9591989225453545,0.8487627510207957
dsgdb9nsd_001334,12,3,3.473065364374413,2,C,1.0956791546471332,0.8790061232919707
dsgdb9nsd_001334,12,3,3.473065364374413,1,C,2.1674879731594907,0.9679464914592182
dsgdb9nsd_001334,12,3,3.473065364374413,0,C,2.8023031561347236,0.6945659973187874
dsgdb9nsd_001334,12,3,3.473065364374413,10,H,1.7671566933127762,0.5087702446689599
dsgdb9nsd_001334,12,3,3.473065364374413,11,H,1.7701242662711774,0.620907266753733
dsgdb9nsd_001334,12,3,3.473065364374413,9,H,2.6804350298532618,0.4030923190498623
dsgdb9nsd_001334,12,3,3.473065364374413,6,O,5.5031699639804605,0.8722055237710102
dsgdb9nsd_001334,15,3,2.7791530380946674,5,C,1.0985028108902963,0.42399778308096786
dsgdb9nsd_001334,15,3,2.7791530380946674,4,C,2.160325600151912,0.8490153302399337
dsgdb9nsd_001334,15,3,2.7791530380946674,0,C,2.754487418900012,0.5823306442588676
dsgdb9nsd_001334,15,3,2.7791530380946674,16,H,1.7703448751688675,-0.10813563448638365
dsgdb9nsd_001334,15,3,2.7791530380946674,7,H,2.1561742577871765,0.44552059546386547
dsgdb9nsd_001334,15,3,2.7791530380946674,17,H,2.351624236570653,0.513996234852494
dsgdb9nsd_001334,15,3,2.7791530380946674,6,O,2.0828858587786527,0.26394217471606174
dsgdb9nsd_001334,16,3,3.452807562361844,5,C,1.0953397901414272,0.8963651118571727
dsgdb9nsd_001334,16,3,3.452807562361844,4,C,2.1526612101595943,0.9659913979790679
dsgdb9nsd_001334,16,3,3.452807562361844,1,C,3.3059756327439516,0.9051432902642377
dsgdb9nsd_001334,16,3,3.452807562361844,15,H,1.7703448751688675,0.5997641962013794
dsgdb9nsd_001334,16,3,3.452807562361844,14,H,2.4590998138827147,0.7749261558404664
dsgdb9nsd_001334,16,3,3.452807562361844,17,H,2.802184519799383,0.6841450347149111
dsgdb9nsd_001334,16,3,3.452807562361844,6,O,2.0229361646065613,0.5016449018121945
dsgdb9nsd_001445,10,4,2.674569269740859,1,C,1.0981737430117773,0.4086215185103551
dsgdb9nsd_001445,10,4,2.674569269740859,2,C,2.137756031278763,0.8570689868832887
dsgdb9nsd_001445,10,4,2.674569269740859,0,C,2.1761253556365787,-0.2078988795103506
dsgdb9nsd_001445,10,4,2.674569269740859,11,H,1.7503836810056097,0.32723088284618523
dsgdb9nsd_001445,10,4,2.674569269740859,9,H,2.5102420481222367,-0.5712995408252269
dsgdb9nsd_001445,10,4,2.674569269740859,12,H,2.5358548641021144,0.9261438187719154
dsgdb9nsd_001445,10,4,2.674569269740859,6,N,4.818103479786241,0.9725045557808785
dsgdb9nsd_001445,10,4,2.674569269740859,3,O,3.115779722640712,0.7006759946108588
dsgdb9nsd_001445,11,4,2.6745628411138984,1,C,1.09818315080074,0.4086166637482736
dsgdb9nsd_001445,11,4,2.6745628411138984,2,C,2.137493253360412,0.8570751486682912
dsgdb9nsd_001445,11,4,2.6745628411138984,0,C,2.1761053160071127,-0.20791174065536897
dsgdb9nsd_001445,11,4,2.6745628411138984,10,H,1.7503836810056097,0.32722432398355494
dsgdb9nsd_001445,11,4,2.6745628411138984,9,H,2.510855150238339,-0.5709347672201647
dsgdb9nsd_001445,11,4,2.6745628411138984,12,H,2.536216700656156,0.9261466573397812
dsgdb9nsd_001445,11,4,2.6745628411138984,6,N,4.818048455812716,0.9724960922431645
dsgdb9nsd_001445,11,4,2.6745628411138984,3,O,3.1152083392676984,0.7005904758414078
dsgdb9nsd_001445,12,6,2.473980898897625,5,C,2.040896711656209,0.85872939762471
dsgdb9nsd_001445,12,6,2.473980898897625,2,C,2.084752993854522,-0.2348733346929583
dsgdb9nsd_001445,12,6,2.473980898897625,1,C,2.5637372063393777,-0.7664335992193028
dsgdb9nsd_001445,12,6,2.473980898897625,10,H,2.5358548641021144,-0.849821772083419
dsgdb9nsd_001445,12,6,2.473980898897625,11,H,2.536216700656156,-0.8495120318974275
dsgdb9nsd_001445,12,6,2.473980898897625,13,H,2.947885853584137,0.706482932006286
dsgdb9nsd_001445,12,6,2.473980898897625,4,N,1.010482123263446,0.36766968192257277
dsgdb9nsd_001445,12,6,2.473980898897625,3,O,3.1711360347435082,-0.027123606261235788
dsgdb9nsd_001445,14,4,3.1642711008890547,5,C,1.8828811429708932,0.9767864252900575
dsgdb9nsd_001445,14,4,3.1642711008890547,2,C,4.329900796999717,0.9794206730267643
dsgdb9nsd_001445,14,4,3.1642711008890547,1,C,5.6014853685661175,0.9994658750601707
dsgdb9nsd_001445,14,4,3.1642711008890547,13,H,2.2933698046655007,0.7599425945499626
dsgdb9nsd_001445,14,4,3.1642711008890547,12,H,3.4695871345771323,0.9577429462372279
dsgdb9nsd_001445,14,4,3.1642711008890547,11,H,5.73322587427547,0.9847378015906184
dsgdb9nsd_001445,14,4,3.1642711008890547,6,N,1.0182804242806331,0.8916713440688636
dsgdb9nsd_001445,14,4,3.1642711008890547,3,O,4.591959048597087,0.8917727331965846
dsgdb9nsd_001773,10,0,3.43241848536364,2,C,1.083713707779819,0.8731842862083617
dsgdb9nsd_001773,10,0,3.43241848536364,1,C,2.2333053646591776,0.9604483703622093
dsgdb9nsd_001773,10,0,3.43241848536364,3,C,2.2562561126047624,0.6573732382018054
dsgdb9nsd_001773,10,0,3.43241848536364,11,H,1.8315548124065424,0.6067001622027294
dsgdb9nsd_001773,10,0,3.43241848536364,9,H,2.5058568497853817,0.791152092423387
dsgdb9nsd_001773,10,0,3.43241848536364,12,H,3.6201669080907792,0.45418222991592727
dsgdb9nsd_001773,10,0,3.43241848536364,6,N,3.5625245728211508,0.03303041864221962
dsgdb9nsd_001773,10,0,3.43241848536364,4,O,3.4221150843521686,0.6554223576133745
dsgdb9nsd_001773,11,0,2.7400458494778817,2,C,1.0856798476668237,0.3742572070021822
dsgdb9nsd_001773,11,0,2.7400458494778817,3,C,2.211579268144894,0.4710272167143991
dsgdb9nsd_001773,11,0,2.7400458494778817,1,C,2.2160063417423683,0.8542783411655457
dsgdb9nsd_001773,11,0,2.7400458494778817,10,H,1.8315548124065424,-0.09156563546519964
dsgdb9nsd_001773,11,0,2.7400458494778817,8,H,2.5400197570283147,0.9287654680408094
dsgdb9nsd_001773,11,0,2.7400458494778817,12,H,2.7959651978606743,0.11261077846211863
dsgdb9nsd_001773,11,0,2.7400458494778817,6,N,4.493136271967255,0.1637037180887466
dsgdb9nsd_001773,11,0,2.7400458494778817,4,O,2.646668757623553,0.4424777882041046
dsgdb9nsd_002059,7,6,3.2031948756445376,1,C,1.9907030971791595,0.9639248550392113
dsgdb9nsd_002059,7,6,3.2031948756445376,3,C,2.134656533192994,0.49242430552991995
dsgdb9nsd_002059,7,6,3.2031948756445376,4,C,3.366079247147419,0.7382001893373696
dsgdb9nsd_002059,7,6,3.2031948756445376,8,H,2.4714502352050167,0.16899773072223062
dsgdb9nsd_002059,7,6,3.2031948756445376,9,H,2.5290573523941067,0.264294737203004
dsgdb9nsd_002059,7,6,3.2031948756445376,12,H,3.998631975846738,0.9852402147935044
dsgdb9nsd_002059,7,6,3.2031948756445376,2,N,1.0072223157168791,0.9137688191828257
dsgdb9nsd_002059,7,6,3.2031948756445376,0,O,2.43633960302375,0.7042995592494032
dsgdb9nsd_002059,10,2,3.425001108988106,4,C,1.0815495679657083,0.9425366582413602
dsgdb9nsd_002059,10,2,3.425001108988106,5,C,2.1008218510106564,0.6101552818406892
dsgdb9nsd_002059,10,2,3.425001108988106,3,C,2.2306723840333538,0.9536663355961651
dsgdb9nsd_002059,10,2,3.425001108988106,11,H,2.4709593593494508,0.20506948826787902
dsgdb9nsd_002059,10,2,3.425001108988106,8,H,2.544643051198451,0.7926771512245231
dsgdb9nsd_002059,10,2,3.425001108988106,9,H,2.640912284036754,0.7857551463013172
dsgdb9nsd_002059,10,2,3.425001108988106,6,N,3.3638078152434234,0.7667324876568196
dsgdb9nsd_002059,10,2,3.425001108988106,0,O,5.152902342477429,0.937302250621513
dsgdb9nsd_002059,10,6,3.3638078152434234,4,C,1.0815495679657083,0.9363149226490799
dsgdb9nsd_002059,10,6,3.3638078152434234,5,C,2.1008218510106564,0.9761977076374846
dsgdb9nsd_002059,10,6,3.3638078152434234,3,C,2.2306723840333538,0.5469412996387777
dsgdb9nsd_002059,10,6,3.3638078152434234,11,H,2.4709593593494508,0.7841915179192582
dsgdb9nsd_002059,10,6,3.3638078152434234,8,H,2.544643051198451,0.23935685735865012
dsgdb9nsd_002059,10,6,3.3638078152434234,9,H,2.640912284036754,0.3329293012464467
dsgdb9nsd_002059,10,6,3.3638078152434234,2,N,3.425001108988106,0.7667324876568196
dsgdb9nsd_002059,10,6,3.3638078152434234,0,O,5.152902342477429,0.9422344989114505
dsgdb9nsd_002059,12,2,3.209215547543013,1,C,2.027400916876952,0.9631933474400415
dsgdb9nsd_002059,12,2,3.209215547543013,5,C,2.0978016225929297,0.544856528751582
dsgdb9nsd_002059,12,2,3.209215547543013,4,C,3.288967393944436,0.7199845717983818
dsgdb9nsd_002059,12,2,3.209215547543013,11,H,2.3785283916258577,0.10422947190378816
dsgdb9nsd_002059,12,2,3.209215547543013,7,H,3.998631975846738,0.9847528013747022
dsgdb9nsd_002059,12,2,3.209215547543013,10,H,4.18929703485508,0.5994574998053426
dsgdb9nsd_002059,12,2,3.209215547543013,6,N,1.0053947338818403,0.9191251990404303
dsgdb9nsd_002059,12,2,3.209215547543013,0,O,2.4597296921142804,0.7062898056221815
dsgdb9nsd_002371,10,5,2.830264058313088,1,C,1.0944035616835175,0.3783865518740819
dsgdb9nsd_002371,10,5,2.830264058313088,0,C,2.149856578421587,-0.20617308212031044
dsgdb9nsd_002371,10,5,2.830264058313088,3,C,2.151108027358533,0.8629386140141924
dsgdb9nsd_002371,10,5,2.830264058313088,15,H,2.2283869411383934,0.658610205601268
dsgdb9nsd_002371,10,5,2.830264058313088,14,H,2.48492416876383,0.6680812211335854
dsgdb9nsd_002371,10,5,2.830264058313088,7,H,2.494444849037436,-0.5876873418420611
dsgdb9nsd_002371,10,5,2.830264058313088,2,O,2.0022285839664944,0.16399412745097458
dsgdb9nsd_003285,7,5,3.116078887072141,3,C,1.087552153117703,0.9246681178551819
dsgdb9nsd_003285,7,5,3.116078887072141,4,C,2.301849080570057,0.8906469137290814
dsgdb9nsd_003285,7,5,3.116078887072141,6,C,2.37068262237311,0.8875335994962863
dsgdb9nsd_003285,7,5,3.116078887072141,8,H,2.5494667830748736,0.7202283062605918
dsgdb9nsd_003285,7,5,3.116078887072141,11,H,2.8784799358400934,0.7263206144522485
dsgdb9nsd_003285,7,5,3.116078887072141,9,H,2.9812129173277016,0.7441171496785289
dsgdb9nsd_003285,7,5,3.116078887072141,2,O,2.1150672545753135,0.46943482434681943
dsgdb9nsd_003285,7,5,3.116078887072141,0,O,4.017379650963822,0.5797417757590758
dsgdb9nsd_003860,7,6,2.6599634632810307,1,C,2.023926490195425,0.867572714701022
dsgdb9nsd_003860,7,6,2.6599634632810307,2,C,3.2640063130141104,0.7436567333817168
dsgdb9nsd_003860,7,6,2.6599634632810307,3,C,4.1765481915267095,0.9008242783290038
dsgdb9nsd_003860,7,6,2.6599634632810307,8,H,1.6491722729110527,-0.08012772697067756
dsgdb9nsd_003860,7,6,2.6599634632810307,12,H,2.7315354937785257,0.9309303122287971
dsgdb9nsd_003860,7,6,2.6599634632810307,9,H,3.765534511362905,0.536135884175859
dsgdb9nsd_003860,7,6,2.6599634632810307,0,N,1.0133415826850969,0.43677662674160894
dsgdb9nsd_003860,7,6,2.6599634632810307,5,N,3.9538467113686457,0.9899933133660415
dsgdb9nsd_003860,7,6,2.6599634632810307,4,N,5.545902741312291,0.8752733927233369
dsgdb9nsd_003860,8,6,3.24008850183663,1,C,2.0045103517185647,0.9766156504381187
dsgdb9nsd_003860,8,6,3.24008850183663,2,C,2.6999412086143115,0.7414095453183145
dsgdb9nsd_003860,8,6,3.24008850183663,3,C,3.9959789198362987,0.8481447966260903
dsgdb9nsd_003860,8,6,3.24008850183663,7,H,1.6491722729110527,0.5747710588748336
dsgdb9nsd_003860,8,6,3.24008850183663,9,H,2.7518950352055644,0.4237433035645634
dsgdb9nsd_003860,8,6,3.24008850183663,12,H,3.692420806620447,0.9663898178696265
dsgdb9nsd_003860,8,6,3.24008850183663,0,N,1.0109928653325717,0.881128091936962
dsgdb9nsd_003860,8,6,3.24008850183663,5,N,4.2736635515710875,0.9705229998478918
dsgdb9nsd_003860,8,6,3.24008850183663,4,N,5.215343438221589,0.7601243232689461
dsgdb9nsd_003860,9,0,2.974218838125978,2,C,1.0779156076058485,0.556979467248373
dsgdb9nsd_003860,9,0,2.974218838125978,1,C,2.2086517444685705,0.8960439712533473
dsgdb9nsd_003860,9,0,2.974218838125978,3,C,2.254594856172873,0.07459589426306264
dsgdb9nsd_003860,9,0,2.974218838125978,8,H,2.7518950352055644,0.940579729371861
dsgdb9nsd_003860,9,0,2.974218838125978,10,H,2.858784921941341,-0.6280615969793156
dsgdb9nsd_003860,9,0,2.974218838125978,7,H,3.765534511362905,0.9821117093922229
dsgdb9nsd_003860,9,0,2.974218838125978,4,N,2.938626345687827,-0.39079348677989223
dsgdb9nsd_003860,9,0,2.974218838125978,6,N,3.242619961789183,0.7057521098388098
dsgdb9nsd_003860,9,0,2.974218838125978,5,N,3.3210346449646413,0.35510658001042
dsgdb9nsd_003860,9,4,2.938626345687827,2,C,1.0779156076058485,0.545810220364344
dsgdb9nsd_003860,9,4,2.938626345687827,1,C,2.2086517444685705,0.056824379657530164
dsgdb9nsd_003860,9,4,2.938626345687827,3,C,2.254594856172873,0.8881339523325531
dsgdb9nsd_003860,9,4,2.938626345687827,8,H,2.7518950352055644,-0.6795869803645219
dsgdb9nsd_003860,9,4,2.938626345687827,10,H,2.858784921941341,0.9395078596283784
dsgdb9nsd_003860,9,4,2.938626345687827,7,H,3.765534511362905,-0.3588750185231539
dsgdb9nsd_003860,9,4,2.938626345687827,0,N,2.974218838125978,-0.39079348677989223
dsgdb9nsd_003860,9,4,2.938626345687827,6,N,3.242619961789183,0.37473336866870977
dsgdb9nsd_003860,9,4,2.938626345687827,5,N,3.3210346449646413,0.7206102045622312
dsgdb9nsd_003860,9,5,3.3210346449646413,2,C,1.0779156076058485,0.9741842833981681
dsgdb9nsd_003860,9,5,3.3210346449646413,1,C,2.2086517444685705,0.7328937965450596
dsgdb9nsd_003860,9,5,3.3210346449646413,3,C,2.254594856172873,0.9586239311465692
dsgdb9nsd_003860,9,5,3.3210346449646413,8,H,2.7518950352055644,0.018491744956382346
dsgdb9nsd_003860,9,5,3.3210346449646413,10,H,2.858784921941341,0.4900523592697202
dsgdb9nsd_003860,9,5,3.3210346449646413,7,H,3.765534511362905,0.38285714237821666
dsgdb9nsd_003860,9,5,3.3210346449646413,4,N,2.938626345687827,0.7206102045622312
dsgdb9nsd_003860,9,5,3.3210346449646413,0,N,2.974218838125978,0.35510658001042
dsgdb9nsd_003860,9,5,3.3210346449646413,6,N,3.242619961789183,0.9127823845274087
dsgdb9nsd_003860,9,6,3.242619961789183,2,C,1.0779156076058485,0.9813837281278164
dsgdb9nsd_003860,9,6,3.242619961789183,1,C,2.2086517444685705,0.9468489712340088
dsgdb9nsd_003860,9,6,3.242619961789183,3,C,2.254594856172873,0.7587530146933127
dsgdb9nsd_003860,9,6,3.242619961789183,8,H,2.7518950352055644,0.42525156997889463
dsgdb9nsd_003860,9,6,3.242619961789183,10,H,2.858784921941341,0.09913468171379762
dsgdb9nsd_003860,9,6,3.242619961789183,7,H,3.765534511362905,0.7214637162754097
dsgdb9nsd_003860,9,6,3.242619961789183,4,N,2.938626345687827,0.37473336866870977
dsgdb9nsd_003860,9,6,3.242619961789183,0,N,2.974218838125978,0.7057521098388098
dsgdb9nsd_003860,9,6,3.242619961789183,5,N,3.3210346449646413,0.9127823845274087
dsgdb9nsd_003860,10,5,3.1459000046562147,3,C,2.020408355147379,0.9614398955476847
dsgdb9nsd_003860,10,5,3.1459000046562147,2,C,2.754182524661285,0.7078285615442512
dsgdb9nsd_003860,10,5,3.1459000046562147,1,C,3.981213587536108,0.8220248399707552
dsgdb9nsd_003860,10,5,3.1459000046562147,11,H,1.659957262998475,0.6313598820493266
dsgdb9nsd_003860,10,5,3.1459000046562147,9,H,2.858784921941341,0.3913996176412163
dsgdb9nsd_003860,10,5,3.1459000046562147,12,H,5.046415770857501,0.9804840332801014
dsgdb9nsd_003860,10,5,3.1459000046562147,4,N,1.0113118116149264,0.8360741113565726
dsgdb9nsd_003860,10,5,3.1459000046562147,6,N,4.104788393501351,0.9626295070911863
dsgdb9nsd_003860,10,5,3.1459000046562147,0,N,5.262984635678411,0.746990038697409
dsgdb9nsd_003860,11,5,2.461330359135535,3,C,1.9975035898486269,0.8432047854499528
dsgdb9nsd_003860,11,5,2.461330359135535,2,C,3.330852463904558,0.7279723306351658
dsgdb9nsd_003860,11,5,2.461330359135535,1,C,4.1854874627440575,0.8940419869788763
dsgdb9nsd_003860,11,5,2.461330359135535,10,H,1.659957262998475,-0.13254530895025
dsgdb9nsd_003860,11,5,2.461330359135535,9,H,3.884132366638335,0.5290386837434453
dsgdb9nsd_003860,11,5,2.461330359135535,12,H,4.51717264585139,0.9997695282874769
dsgdb9nsd_003860,11,5,2.461330359135535,4,N,1.012487079308501,0.29769580105610566
dsgdb9nsd_003860,11,5,2.461330359135535,6,N,3.766038507909289,0.9901637844482557
dsgdb9nsd_003860,11,5,2.461330359135535,0,N,5.5795686912168225,0.8857976199198342
dsgdb9nsd_003860,12,0,2.718949732843285,1,C,2.1177718205749665,0.8618944570853307
dsgdb9nsd_003860,12,0,2.718949732843285,3,C,3.06348542769896,0.23104035577387966
dsgdb9nsd_003860,12,0,2.718949732843285,2,C,3.1677501056434805,0.6380362565096842
dsgdb9nsd_003860,12,0,2.718949732843285,7,H,2.7315354937785257,0.9308795259651782
dsgdb9nsd_003860,12,0,2.718949732843285,8,H,3.692420806620447,0.9962916184283971
dsgdb9nsd_003860,12,0,2.718949732843285,9,H,4.190556085386284,0.7068455144287676
dsgdb9nsd_003860,12,0,2.718949732843285,6,N,1.00439708516677,0.4858928974935695
dsgdb9nsd_003860,12,0,2.718949732843285,5,N,2.0570883291699094,-0.1104776791729967
dsgdb9nsd_003860,12,0,2.718949732843285,4,N,4.345287508371564,0.08301353392822619
dsgdb9nsd_003971,11,6,2.442185517708992,3,C,1.0919923956504989,0.2921318557951755
dsgdb9nsd_003971,11,6,2.442185517708992,4,C,2.1356297492399547,0.8521185979119057
dsgdb9nsd_003971,11,6,2.442185517708992,1,C,2.1787528989306133,-0.024822070502838665
dsgdb9nsd_003971,11,6,2.442185517708992,12,H,1.7910196592514072,-0.09910501472480251
dsgdb9nsd_003971,11,6,2.442185517708992,8,H,2.644524494266688,-0.3737708466879394
