molecule_name,atom_index_0,atom_index_1,distance_1,atom_index_2,atom_2,distance_2,cosine_angle
dsgdb9nsd_000980,10,4,2.137466710965558,2,C,1.377309030487362,0.603809486310989
dsgdb9nsd_000980,10,4,2.137466710965558,1,C,2.251297842923913,0.0475289314645135
dsgdb9nsd_000980,10,4,2.137466710965558,9,H,2.374146810739139,0.9998615490315207
dsgdb9nsd_000980,10,4,2.137466710965558,8,H,4.0278683117235206,0.30219275763810466
dsgdb9nsd_000980,10,4,2.137466710965558,7,H,4.169285735824955,0.11421704101369938
dsgdb9nsd_000980,10,4,2.137466710965558,0,N,3.629666945384988,0.10519704456151559
dsgdb9nsd_000980,10,4,2.137466710965558,6,O,2.224242907765105,-0.5503138428540659
dsgdb9nsd_000980,10,4,2.137466710965558,3,O,2.388949130271264,0.9114872418203457
dsgdb9nsd_001013,7,4,2.143380076197156,5,C,1.3179996579811974,0.6529064685799999
dsgdb9nsd_001013,7,4,2.143380076197156,3,C,1.3640469478932986,-0.904812973913988
dsgdb9nsd_001013,7,4,2.143380076197156,2,C,2.256669814996467,-0.4975049398217644
dsgdb9nsd_001013,7,4,2.143380076197156,8,H,2.137286446529034,0.905895043708768
dsgdb9nsd_001013,7,4,2.143380076197156,9,H,3.1855498434782565,0.21114429198762869
dsgdb9nsd_001013,7,4,2.143380076197156,6,N,2.2169564454642416,0.10839176886426759
dsgdb9nsd_001013,7,4,2.143380076197156,0,N,4.793634194315166,-0.5994950704084266
dsgdb9nsd_001013,8,4,2.137286446529034,5,C,1.3179996579811974,-0.9122416727463635
dsgdb9nsd_001013,8,4,2.137286446529034,3,C,1.3640469478932986,0.6393344235687488
dsgdb9nsd_001013,8,4,2.137286446529034,2,C,2.256669814996467,0.08331549904170728
dsgdb9nsd_001013,8,4,2.137286446529034,7,H,2.143380076197156,0.905895043708768
dsgdb9nsd_001013,8,4,2.137286446529034,9,H,3.1855498434782565,-0.6052289344671831
dsgdb9nsd_001013,8,4,2.137286446529034,6,N,2.2169564454642416,-0.5191986656340332
dsgdb9nsd_001013,8,4,2.137286446529034,0,N,4.793634194315166,0.20411752616611928
dsgdb9nsd_001013,8,6,2.136043377917532,5,C,1.355778620452498,-0.9038608851006874
dsgdb9nsd_001013,8,6,2.136043377917532,2,C,1.3850829131076827,0.6731403496933174
dsgdb9nsd_001013,8,6,2.136043377917532,3,C,2.192836250639701,0.08381567157265175
dsgdb9nsd_001013,8,6,2.136043377917532,9,H,1.0073208591749838,0.20844721219373394
dsgdb9nsd_001013,8,6,2.136043377917532,7,H,3.246395196313692,0.17017593521758026
dsgdb9nsd_001013,8,6,2.136043377917532,4,N,2.2169564454642416,-0.5183790674832514
dsgdb9nsd_001013,8,6,2.136043377917532,0,N,3.516175819423607,0.9854780058678991
dsgdb9nsd_001334,14,3,2.193072816033542,1,C,1.4788910996544051,-0.33490674266945336
dsgdb9nsd_001334,14,3,2.193072816033542,4,C,1.481868315215259,-0.89519159462001
dsgdb9nsd_001334,14,3,2.193072816033542,5,C,2.518243053206982,-0.5765915456544065
dsgdb9nsd_001334,14,3,2.193072816033542,13,H,1.0171299645793417,-0.10974983486565827
dsgdb9nsd_001334,14,3,2.193072816033542,17,H,2.5564348358824627,-0.20785964280265065
dsgdb9nsd_001334,14,3,2.193072816033542,7,H,2.6520480459457363,0.26927081007459813
dsgdb9nsd_001334,14,3,2.193072816033542,6,O,3.001060287721378,-0.4518492758114402
dsgdb9nsd_001445,13,4,2.0597541734095515,5,C,1.3851247927185508,-0.8709376362425593
dsgdb9nsd_001445,13,4,2.0597541734095515,2,C,1.3865808600383345,0.07966267707702653
dsgdb9nsd_001445,13,4,2.0597541734095515,1,C,2.441095595814843,0.6338892678092848
dsgdb9nsd_001445,13,4,2.0597541734095515,12,H,1.010482123263446,0.8231143820893474
dsgdb9nsd_001445,13,4,2.0597541734095515,11,H,2.6745628411138984,0.7696709127304243
dsgdb9nsd_001445,13,4,2.0597541734095515,10,H,2.674569269740859,0.7699593362144773
dsgdb9nsd_001445,13,4,2.0597541734095515,6,N,2.3029048672596195,-0.5312756026315372
dsgdb9nsd_001445,13,4,2.0597541734095515,3,O,2.276712818420992,-0.37836589371360907
dsgdb9nsd_001445,13,6,2.1226949059637548,5,C,1.2704927647285518,-0.9137313454978909
dsgdb9nsd_001445,13,6,2.1226949059637548,2,C,3.590203380855363,-0.7069476990923867
dsgdb9nsd_001445,13,6,2.1226949059637548,1,C,4.734527428751115,-0.5147079670514034
dsgdb9nsd_001445,13,6,2.1226949059637548,14,H,1.0182804242806331,-0.06550631497647069
dsgdb9nsd_001445,13,6,2.1226949059637548,12,H,2.473980898897625,-0.18436462853806498
dsgdb9nsd_001445,13,6,2.1226949059637548,11,H,4.818048455812716,-0.3834563794065781
dsgdb9nsd_001445,13,6,2.1226949059637548,4,N,2.3029048672596195,-0.5693742063982103
dsgdb9nsd_001445,13,6,2.1226949059637548,3,O,4.074588632189957,-0.8804819402899711
dsgdb9nsd_001527,13,5,2.055268817440332,3,C,1.3602004709714517,0.0343158494599006
dsgdb9nsd_001527,13,5,2.055268817440332,6,C,1.4459815316277635,-0.862332069544529
dsgdb9nsd_001527,13,5,2.055268817440332,1,C,3.5417560329550057,0.4311541965600177
dsgdb9nsd_001527,13,5,2.055268817440332,12,H,1.0057683623392617,0.8728360259341509
dsgdb9nsd_001527,13,5,2.055268817440332,14,H,2.111519575393298,-0.6359298845307073
dsgdb9nsd_001527,13,5,2.055268817440332,15,H,2.1116013333633696,-0.6359372850767322
dsgdb9nsd_001527,13,5,2.055268817440332,2,O,2.221708428703754,0.6037808240723843
dsgdb9nsd_001527,13,5,2.055268817440332,4,O,2.2920045061887437,-0.39702238234745063
dsgdb9nsd_001527,14,5,2.111519575393298,3,C,1.3602004709714517,0.6682860556445611
dsgdb9nsd_001527,14,5,2.111519575393298,6,C,1.4459815316277635,-0.875737232406985
dsgdb9nsd_001527,14,5,2.111519575393298,1,C,3.5417560329550057,0.8577132833503799
dsgdb9nsd_001527,14,5,2.111519575393298,12,H,1.0057683623392617,0.23949719353995552
dsgdb9nsd_001527,14,5,2.111519575393298,13,H,2.055268817440332,-0.6359298845307074
dsgdb9nsd_001527,14,5,2.111519575393298,15,H,2.1116013333633696,-0.6447937601512411
dsgdb9nsd_001527,14,5,2.111519575393298,2,O,2.221708428703754,0.899682322105285
dsgdb9nsd_001527,14,5,2.111519575393298,4,O,2.2920045061887437,0.3411279466117067
dsgdb9nsd_001527,15,5,2.1116013333633696,3,C,1.3602004709714517,0.6676329567357897
dsgdb9nsd_001527,15,5,2.1116013333633696,6,C,1.4459815316277635,-0.8757544258729597
dsgdb9nsd_001527,15,5,2.1116013333633696,1,C,3.5417560329550057,0.8573354801160924
dsgdb9nsd_001527,15,5,2.1116013333633696,12,H,1.0057683623392617,0.23961529059221795
dsgdb9nsd_001527,15,5,2.1116013333633696,13,H,2.055268817440332,-0.6359372850767322
dsgdb9nsd_001527,15,5,2.1116013333633696,14,H,2.111519575393298,-0.6447937601512411
dsgdb9nsd_001527,15,5,2.1116013333633696,2,O,2.221708428703754,0.8989900620220987
dsgdb9nsd_001527,15,5,2.1116013333633696,4,O,2.2920045061887437,0.3406718675325745
dsgdb9nsd_001773,9,0,2.109782112703721,1,C,1.4297724557734308,-0.8815869833533184
dsgdb9nsd_001773,9,0,2.109782112703721,2,C,2.541625839576774,-0.5646620363718016
dsgdb9nsd_001773,9,0,2.109782112703721,3,C,2.5865509318953217,-0.5658602895191978
dsgdb9nsd_001773,9,0,2.109782112703721,8,H,1.0156586233124019,0.7392990565949957
dsgdb9nsd_001773,9,0,2.109782112703721,7,H,1.0161892846850828,0.04670324128824283
dsgdb9nsd_001773,9,0,2.109782112703721,11,H,2.7400458494778817,-0.2006726895425694
dsgdb9nsd_001773,9,0,2.109782112703721,6,N,4.864697431972812,-0.7647031716176025
dsgdb9nsd_001773,9,0,2.109782112703721,4,O,2.8451738902487302,-0.11238302749623569
dsgdb9nsd_001850,10,2,2.12200063895758,1,C,1.2703037537084527,0.47159518921929905
dsgdb9nsd_001850,10,2,2.12200063895758,3,C,1.4573215278864713,-0.8774174493837169
dsgdb9nsd_001850,10,2,2.12200063895758,4,C,2.3723067448704342,-0.539859171615795
dsgdb9nsd_001850,10,2,2.12200063895758,11,H,2.1220050212117747,-0.6554377904876277
dsgdb9nsd_001850,10,2,2.12200063895758,8,H,2.623348603575,0.9049691149910136
dsgdb9nsd_001850,10,2,2.12200063895758,9,H,3.177002128231508,0.5870150552672428
dsgdb9nsd_001850,10,2,2.12200063895758,6,O,2.2714324885350714,-0.025153348996204375
dsgdb9nsd_001850,10,2,2.12200063895758,5,O,3.5459773229388487,-0.5873806286391415
dsgdb9nsd_001850,11,2,2.1220050212117747,1,C,1.2703037537084527,0.4715201410891536
dsgdb9nsd_001850,11,2,2.1220050212117747,3,C,1.4573215278864713,-0.8774178906286622
dsgdb9nsd_001850,11,2,2.1220050212117747,4,C,2.3723067448704342,-0.5398660142210985
dsgdb9nsd_001850,11,2,2.1220050212117747,10,H,2.12200063895758,-0.6554377904876277
dsgdb9nsd_001850,11,2,2.1220050212117747,8,H,2.623348603575,0.9048370627025596
dsgdb9nsd_001850,11,2,2.1220050212117747,9,H,3.177002128231508,0.8173141361307874
dsgdb9nsd_001850,11,2,2.1220050212117747,6,O,2.2714324885350714,-0.025199223738123097
dsgdb9nsd_001850,11,2,2.1220050212117747,5,O,3.5459773229388487,-0.58737596379514
dsgdb9nsd_002059,8,2,2.094954798677334,1,C,1.3695404217650249,0.8149843871701515
dsgdb9nsd_002059,8,2,2.094954798677334,3,C,1.4609601733459057,-0.8680346272361578
dsgdb9nsd_002059,8,2,2.094954798677334,4,C,2.432588952591205,-0.5581724915714829
dsgdb9nsd_002059,8,2,2.094954798677334,7,H,1.0072223157168791,0.1669918009515218
dsgdb9nsd_002059,8,2,2.094954798677334,9,H,2.119089267098381,-0.6514021753411162
dsgdb9nsd_002059,8,2,2.094954798677334,12,H,3.209215547543013,0.5362405905343657
dsgdb9nsd_002059,8,2,2.094954798677334,6,N,2.3192058694409945,0.4039428331238012
dsgdb9nsd_002059,8,2,2.094954798677334,0,O,2.280067924383972,0.9552230856542473
dsgdb9nsd_002059,9,2,2.119089267098381,1,C,1.3695404217650249,0.6489200554486176
dsgdb9nsd_002059,9,2,2.119089267098381,3,C,1.4609601733459057,-0.8730815134396754
dsgdb9nsd_002059,9,2,2.119089267098381,4,C,2.432588952591205,-0.5599672533883708
dsgdb9nsd_002059,9,2,2.119089267098381,7,H,1.0072223157168791,0.2087465990306154
dsgdb9nsd_002059,9,2,2.119089267098381,8,H,2.094954798677334,-0.6514021753411162
dsgdb9nsd_002059,9,2,2.119089267098381,12,H,3.209215547543013,0.4021056379082664
dsgdb9nsd_002059,9,2,2.119089267098381,6,N,2.3192058694409945,0.2548726464892588
dsgdb9nsd_002059,9,2,2.119089267098381,0,O,2.280067924383972,0.8212960353628752
dsgdb9nsd_002059,11,6,2.0939690145943564,1,C,1.3893201827381385,0.870049182849507
dsgdb9nsd_002059,11,6,2.0939690145943564,5,C,1.3897999016915883,-0.8834566617078
dsgdb9nsd_002059,11,6,2.0939690145943564,4,C,2.3816152580216263,-0.5555893619259926
dsgdb9nsd_002059,11,6,2.0939690145943564,12,H,1.0053947338818403,0.062194653049659564
dsgdb9nsd_002059,11,6,2.0939690145943564,7,H,3.2031948756445376,0.6216795184711309
dsgdb9nsd_002059,11,6,2.0939690145943564,10,H,3.3638078152434234,-0.6810523148044969
dsgdb9nsd_002059,11,6,2.0939690145943564,2,N,2.3192058694409945,0.4737954643329843
dsgdb9nsd_002059,11,6,2.0939690145943564,0,O,2.2810964909254023,0.9936175573801106
dsgdb9nsd_002371,12,5,2.13455722011266,4,C,1.455815685730809,-0.2795625521965952
dsgdb9nsd_002371,12,5,2.13455722011266,6,C,1.457468191552001,0.7619262977080461
dsgdb9nsd_002371,12,5,2.13455722011266,3,C,1.4595095747040168,-0.8813398400223734
dsgdb9nsd_002371,12,5,2.13455722011266,17,H,2.081270910512558,0.9760378877192252
dsgdb9nsd_002371,12,5,2.13455722011266,16,H,2.089557263950899,0.45384065330459367
dsgdb9nsd_002371,12,5,2.13455722011266,15,H,2.1606699599679042,0.5820188708715116
dsgdb9nsd_002371,12,5,2.13455722011266,2,O,3.18757877137436,-0.49934108689249046
dsgdb9nsd_002371,13,5,2.1722628137927766,4,C,1.455815685730809,-0.8943011427343078
dsgdb9nsd_002371,13,5,2.1722628137927766,6,C,1.457468191552001,0.7130390614467054
dsgdb9nsd_002371,13,5,2.1722628137927766,3,C,1.4595095747040168,-0.2782900212429381
dsgdb9nsd_002371,13,5,2.1722628137927766,17,H,2.081270910512558,0.49132395704746473
dsgdb9nsd_002371,13,5,2.1722628137927766,16,H,2.089557263950899,0.9635788713262908
dsgdb9nsd_002371,13,5,2.1722628137927766,12,H,2.13455722011266,-0.29250573891075426
dsgdb9nsd_002371,13,5,2.1722628137927766,2,O,3.18757877137436,0.4912412824768639
dsgdb9nsd_002371,14,5,2.1881552919548604,4,C,1.455815685730809,-0.8974182523793434
dsgdb9nsd_002371,14,5,2.1881552919548604,6,C,1.457468191552001,0.035265025502079814
dsgdb9nsd_002371,14,5,2.1881552919548604,3,C,1.4595095747040168,-0.3190625768751993
dsgdb9nsd_002371,14,5,2.1881552919548604,17,H,2.081270910512558,0.08436466961119132
dsgdb9nsd_002371,14,5,2.1881552919548604,16,H,2.089557263950899,0.43697081800680915
dsgdb9nsd_002371,14,5,2.1881552919548604,12,H,2.13455722011266,0.04195503203685223
dsgdb9nsd_002371,14,5,2.1881552919548604,2,O,3.18757877137436,0.08022054612721645
dsgdb9nsd_002371,15,5,2.1606699599679042,4,C,1.455815685730809,0.050655711373533516
dsgdb9nsd_002371,15,5,2.1606699599679042,6,C,1.457468191552001,-0.886047295819961
dsgdb9nsd_002371,15,5,2.1606699599679042,3,C,1.4595095747040168,0.15697202172435426
dsgdb9nsd_002371,15,5,2.1606699599679042,17,H,2.081270910512558,-0.650994346276454
dsgdb9nsd_002371,15,5,2.1606699599679042,16,H,2.089557263950899,-0.6516826154163738
dsgdb9nsd_002371,15,5,2.1606699599679042,12,H,2.13455722011266,0.5820188708715117
dsgdb9nsd_002371,15,5,2.1606699599679042,2,O,3.18757877137436,-0.3146496166162517
dsgdb9nsd_002371,16,5,2.089557263950899,4,C,1.455815685730809,0.7766308213592105
dsgdb9nsd_002371,16,5,2.089557263950899,6,C,1.457468191552001,-0.8694932965137665
dsgdb9nsd_002371,16,5,2.089557263950899,3,C,1.4595095747040168,0.3251945380353527
dsgdb9nsd_002371,16,5,2.089557263950899,17,H,2.081270910512558,-0.6362977481965681
dsgdb9nsd_002371,16,5,2.089557263950899,12,H,2.13455722011266,0.4538406533045937
dsgdb9nsd_002371,16,5,2.089557263950899,15,H,2.1606699599679042,-0.6516826154163738
dsgdb9nsd_002371,16,5,2.089557263950899,2,O,3.18757877137436,-0.46197615169239004
dsgdb9nsd_002371,17,5,2.081270910512558,4,C,1.455815685730809,0.4414643647785318
dsgdb9nsd_002371,17,5,2.081270910512558,6,C,1.457468191552001,-0.8666508177589705
dsgdb9nsd_002371,17,5,2.081270910512558,3,C,1.4595095747040168,0.8497497489218097
dsgdb9nsd_002371,17,5,2.081270910512558,16,H,2.089557263950899,-0.6362977481965681
dsgdb9nsd_002371,17,5,2.081270910512558,12,H,2.13455722011266,0.9760378877192253
dsgdb9nsd_002371,17,5,2.081270910512558,15,H,2.1606699599679042,-0.6509943462764539
dsgdb9nsd_002371,17,5,2.081270910512558,2,O,3.18757877137436,0.3262357360050722
dsgdb9nsd_002398,7,1,2.1523936277646905,3,C,1.4445108652458634,0.07708613698222813
dsgdb9nsd_002398,7,1,2.1523936277646905,0,C,1.4564340295451068,-0.883277507236131
dsgdb9nsd_002398,7,1,2.1523936277646905,2,C,1.4655384213361669,0.052206266138193555
dsgdb9nsd_002398,7,1,2.1523936277646905,8,H,2.0867562678642004,-0.6483810160244483
dsgdb9nsd_002398,7,1,2.1523936277646905,9,H,2.0931058712130106,-0.6484548213388074
dsgdb9nsd_002398,7,1,2.1523936277646905,10,H,2.1739077315705333,0.4525874115050155
dsgdb9nsd_002398,7,1,2.1523936277646905,5,O,3.4196584413607365,0.07130959026720758
dsgdb9nsd_002398,8,1,2.0867562678642004,3,C,1.4445108652458634,0.808269397281175
dsgdb9nsd_002398,8,1,2.0867562678642004,0,C,1.4564340295451068,-0.868439139365756
dsgdb9nsd_002398,8,1,2.0867562678642004,2,C,1.4655384213361669,0.368824632190566
dsgdb9nsd_002398,8,1,2.0867562678642004,9,H,2.0931058712130106,-0.6406109477577242
dsgdb9nsd_002398,8,1,2.0867562678642004,7,H,2.1523936277646905,-0.6483810160244482
dsgdb9nsd_002398,8,1,2.0867562678642004,10,H,2.1739077315705333,0.4542062748563588
dsgdb9nsd_002398,8,1,2.0867562678642004,5,O,3.4196584413607365,0.773197893888368
dsgdb9nsd_002398,9,1,2.0931058712130106,3,C,1.4445108652458634,0.36948769091171413
dsgdb9nsd_002398,9,1,2.0931058712130106,0,C,1.4564340295451068,-0.8699727665007385
dsgdb9nsd_002398,9,1,2.0931058712130106,2,C,1.4655384213361669,0.7923836910203944
dsgdb9nsd_002398,9,1,2.0931058712130106,8,H,2.0867562678642004,-0.6406109477577242
dsgdb9nsd_002398,9,1,2.0931058712130106,7,H,2.1523936277646905,-0.6484548213388074
dsgdb9nsd_002398,9,1,2.0931058712130106,10,H,2.1739077315705333,0.9646230997957125
dsgdb9nsd_002398,9,1,2.0931058712130106,5,O,3.4196584413607365,0.11935256493512927
dsgdb9nsd_002398,10,1,2.1739077315705333,3,C,1.4445108652458634,-0.2839115610033861
dsgdb9nsd_002398,10,1,2.1739077315705333,0,C,1.4564340295451068,0.7092304996547057
dsgdb9nsd_002398,10,1,2.1739077315705333,2,C,1.4655384213361669,-0.8932104041562332
dsgdb9nsd_002398,10,1,2.1739077315705333,8,H,2.0867562678642004,0.4542062748563588
dsgdb9nsd_002398,10,1,2.1739077315705333,9,H,2.0931058712130106,0.9646230997957125
dsgdb9nsd_002398,10,1,2.1739077315705333,7,H,2.1523936277646905,0.4525874115050155
dsgdb9nsd_002398,10,1,2.1739077315705333,5,O,3.4196584413607365,0.015884589468309472
dsgdb9nsd_002398,11,1,2.1994313807265167,3,C,1.4445108652458634,-0.3265776851331554
dsgdb9nsd_002398,11,1,2.1994313807265167,0,C,1.4564340295451068,0.016606171966879243
dsgdb9nsd_002398,11,1,2.1994313807265167,2,C,1.4655384213361669,-0.8990698152696216
dsgdb9nsd_002398,11,1,2.1994313807265167,8,H,2.0867562678642004,-0.00368226023654755
dsgdb9nsd_002398,11,1,2.1994313807265167,9,H,2.0931058712130106,0.45779833178808554
dsgdb9nsd_002398,11,1,2.1994313807265167,7,H,2.1523936277646905,-0.3793917845514265
dsgdb9nsd_002398,11,1,2.1994313807265167,5,O,3.4196584413607365,-0.026376656432323047
dsgdb9nsd_002424,11,5,2.296374042392897,4,C,1.4996481641305959,-0.9194323658207196
dsgdb9nsd_002424,11,5,2.296374042392897,6,C,1.4996561011530145,0.1701429056663375
dsgdb9nsd_002424,11,5,2.296374042392897,1,C,2.2039284519613243,-0.428965745138973
dsgdb9nsd_002424,11,5,2.296374042392897,12,H,1.023022251632853,0.20954230557623116
dsgdb9nsd_002424,11,5,2.296374042392897,13,H,2.2963849139539296,0.5439455094130107
dsgdb9nsd_002424,11,5,2.296374042392897,10,H,3.0321284336287873,-0.37240616739831695
dsgdb9nsd_002424,11,5,2.296374042392897,2,O,3.191977610668438,-0.4770418114843552
dsgdb9nsd_002424,13,5,2.2963849139539296,4,C,1.4996481641305959,0.17013916190873196
dsgdb9nsd_002424,13,5,2.2963849139539296,6,C,1.4996561011530145,-0.9194338568902594
dsgdb9nsd_002424,13,5,2.2963849139539296,1,C,2.2039284519613243,-0.4289750983731469
dsgdb9nsd_002424,13,5,2.2963849139539296,12,H,1.023022251632853,0.2095554876723664
dsgdb9nsd_002424,13,5,2.2963849139539296,11,H,2.296374042392897,0.5439455094130108
dsgdb9nsd_002424,13,5,2.2963849139539296,10,H,3.0321284336287873,-0.3724056414515659
dsgdb9nsd_002424,13,5,2.2963849139539296,2,O,3.191977610668438,-0.4770460810474798
dsgdb9nsd_003285,8,5,2.1831747471131457,6,C,1.4890422565976116,0.14885903108222553
dsgdb9nsd_003285,8,5,2.1831747471131457,4,C,1.4938853423871201,-0.8886536147193704
dsgdb9nsd_003285,8,5,2.1831747471131457,3,C,2.1506986970472033,-0.48597026401611776
dsgdb9nsd_003285,8,5,2.1831747471131457,10,H,1.0120514297065948,-0.05753963136706858
dsgdb9nsd_003285,8,5,2.1831747471131457,9,H,2.1845676713360374,-0.6649818433349403
dsgdb9nsd_003285,8,5,2.1831747471131457,11,H,2.228458296183396,0.21345794605037308
dsgdb9nsd_003285,8,5,2.1831747471131457,2,O,2.8276551266072767,-0.07625704174987019
dsgdb9nsd_003285,8,5,2.1831747471131457,0,O,3.3666488707098274,0.6128391628164448
dsgdb9nsd_003285,9,5,2.1845676713360374,6,C,1.4890422565976116,0.2876857096644668
dsgdb9nsd_003285,9,5,2.1845676713360374,4,C,1.4938853423871201,-0.889840691469335
dsgdb9nsd_003285,9,5,2.1845676713360374,3,C,2.1506986970472033,-0.46336961076209066
dsgdb9nsd_003285,9,5,2.1845676713360374,10,H,1.0120514297065948,0.5524794226356391
dsgdb9nsd_003285,9,5,2.1845676713360374,8,H,2.1831747471131457,-0.6649818433349403
dsgdb9nsd_003285,9,5,2.1845676713360374,11,H,2.228458296183396,0.6140249596243424
dsgdb9nsd_003285,9,5,2.1845676713360374,2,O,2.8276551266072767,-0.4347621813175941
dsgdb9nsd_003285,9,5,2.1845676713360374,0,O,3.3666488707098274,0.1663687968415558
dsgdb9nsd_003285,11,5,2.228458296183396,6,C,1.4890422565976116,-0.9036437292735642
dsgdb9nsd_003285,11,5,2.228458296183396,4,C,1.4938853423871201,0.2758815226634854
dsgdb9nsd_003285,11,5,2.228458296183396,3,C,2.1506986970472033,-0.4134476806680146
dsgdb9nsd_003285,11,5,2.228458296183396,10,H,1.0120514297065948,-0.033913915875837954
dsgdb9nsd_003285,11,5,2.228458296183396,8,H,2.1831747471131457,0.21345794605037305
dsgdb9nsd_003285,11,5,2.228458296183396,9,H,2.1845676713360374,0.6140249596243424
dsgdb9nsd_003285,11,5,2.228458296183396,2,O,2.8276551266072767,-0.2950424918310118
dsgdb9nsd_003285,11,5,2.228458296183396,0,O,3.3666488707098274,-0.46397131306945577
dsgdb9nsd_003382,8,6,2.119742684853749,2,C,1.4908907236471654,-0.8754307727467883
dsgdb9nsd_003382,8,6,2.119742684853749,3,C,1.496971750959024,-0.3133284124343844
dsgdb9nsd_003382,8,6,2.119742684853749,5,C,1.5151055945426857,0.7410635930371422
dsgdb9nsd_003382,8,6,2.119742684853749,12,H,2.120019421461614,0.9747962388904083
dsgdb9nsd_003382,8,6,2.119742684853749,13,H,2.201332877943651,0.508689017499292
dsgdb9nsd_003382,8,6,2.119742684853749,9,H,2.2693380460331345,-0.36467484526948907
dsgdb9nsd_003382,8,6,2.119742684853749,0,O,3.1786900045107696,-0.28346393409003545
dsgdb9nsd_003382,9,6,2.2693380460331345,2,C,1.4908907236471654,-0.3483819224053228
dsgdb9nsd_003382,9,6,2.2693380460331345,3,C,1.496971750959024,-0.9141106933236177
dsgdb9nsd_003382,9,6,2.2693380460331345,5,C,1.5151055945426857,0.2801783812661025
dsgdb9nsd_003382,9,6,2.2693380460331345,8,H,2.119742684853749,-0.36467484526948907
dsgdb9nsd_003382,9,6,2.2693380460331345,12,H,2.120019421461614,0.33900067753828067
dsgdb9nsd_003382,9,6,2.2693380460331345,13,H,2.201332877943651,0.5580170147208201
dsgdb9nsd_003382,9,6,2.2693380460331345,0,O,3.1786900045107696,0.14615456215003297
dsgdb9nsd_003382,12,6,2.120019421461614,2,C,1.4908907236471654,0.7455456835761569
dsgdb9nsd_003382,12,6,2.120019421461614,3,C,1.496971750959024,0.2001794028929286
